# STEP 			 x 			 y 			 z
    1912     3.90374    -48.3309     -21.287
    1913     4.52852     -48.644    -22.0022
    1914     4.77742     -48.879    -21.0627
    1915     4.01796    -48.5144    -21.6014
    1916     3.03856    -48.6624    -21.4641
    1917     3.12512    -47.7702    -21.0208
    1918     2.37041    -47.2311    -20.6469
    1919     2.37581    -47.8863    -19.8915
    1920     2.71753    -48.8224     -19.975
    1921     2.17002    -49.3426    -20.6304
    1922     2.50296    -49.2267    -19.6946
    1923     2.91159    -50.1393    -19.7103
    1924     3.01073    -50.2486    -18.7212
    1925     3.31424     -50.276    -17.7688
    1926     3.02259    -50.3935    -18.7181
    1927     3.19444    -51.3232    -18.3923
    1928     2.96734     -51.685    -19.2965
    1929     3.05259    -52.6673    -19.4634
    1930     3.07614      -53.38    -20.1645
    1931     3.20518    -53.5581      -21.14
    1932     3.79481    -54.3553    -21.2697
    1933     4.28669    -53.5017     -21.098
    1934     4.08779    -53.0399    -21.9624
    1935     3.90361    -52.7271    -22.8942
    1936     4.68423    -52.3785    -22.3755
    1937     4.59793    -52.2077     -23.357
    1938     4.82911    -53.1728    -23.4804
    1939     4.47525     -54.089    -23.2926
    1940      5.1821     -53.838    -22.6312
    1941     5.77204    -53.1965    -23.1216
    1942     6.45925    -53.1072    -22.4006
    1943     6.36173    -52.9417     -23.382
    1944      6.8667    -52.4382    -24.0831
    1945     7.32034    -52.5445    -23.1983
    1946     7.75464     -52.252    -22.3463
    1947     7.78495    -52.3451    -21.3511
    1948     8.58784    -51.9363    -20.9173
    1949     9.02015    -51.0605    -20.7025
    1950     8.48184    -51.2345    -21.5271
    1951     7.83455    -50.5895     -21.121
    1952     8.03285    -51.0992    -20.2839
    1953     8.60819     -51.386    -19.5179
    1954     7.90009    -51.9417    -19.0822
    1955     7.91348    -51.9847    -20.0812
    1956     7.16742    -51.4666     -19.663
    1957     7.05971    -52.0942     -18.892
    1958     7.83806    -52.7025    -19.0473
    1959     7.35712     -52.729    -18.1709
    1960     6.74506    -53.4189    -17.7843
    1961     6.83037    -53.4918    -16.7907
    1962     6.77361    -54.4698    -16.5895
    1963     5.95361    -53.9915     -16.904
    1964      6.1314    -53.4365    -16.0914
    1965     6.41244    -53.4481     -17.051
    1966     6.78009    -53.8753     -16.225
    1967     6.71338    -53.5121    -17.1543
    1968     6.23543    -53.5373    -16.2763
    1969     6.69179     -53.131    -17.0679
    1970     6.59654    -53.1912    -18.0615
    1971     7.00986    -53.4962    -17.2035
    1972      6.8778    -53.1853    -16.2623
    1973     7.48659    -53.8065    -15.7689
    1974     7.15546    -53.5039    -14.8752
    1975     6.90897    -53.5296     -15.844
    1976     6.61651    -53.0615    -15.0101
    1977     6.97397    -53.1277    -15.9416
    1978     6.06878    -52.7325    -15.7851
    1979     6.47502    -52.6847    -14.8726
    1980     7.31727    -53.0085    -14.4416
    1981     7.72174    -53.7181    -15.0187
    1982     7.73634    -53.9683    -14.0506
    1983     8.42284    -53.6942    -14.7241
    1984     7.83012    -54.1842    -14.0849
    1985     7.71596    -54.2051    -15.0781
    1986     6.83816    -53.9014    -14.7076
    1987     6.12587    -54.1267    -14.0429
    1988     6.46435    -54.9257     -13.546
    1989      6.8337    -55.6572    -14.1192
    1990     6.99685    -55.1477    -13.2743
    1991     7.36672    -55.5479    -12.4358
    1992     8.31689    -55.2376    -12.4061
    1993     7.57365    -55.7974    -12.0397
    1994     8.15293    -56.4879    -11.6066
    1995     8.80614    -56.6742    -12.3405
    1996       9.768    -56.8308    -12.1162
    1997     10.7041    -57.1525     -11.974
    1998     11.1652    -57.8757    -12.4882
    1999     11.1109    -57.7691    -11.4953
    2000     11.1395    -57.7386    -10.4962
    2001     11.1483    -57.6306    -11.4903
    2002     10.8337    -57.1184    -12.2896
    2003     10.7831    -57.5407    -11.3845
    2004     10.1157    -57.4807    -10.6422
    2005     10.6307    -57.0822    -11.4011
    2006     9.64184    -57.1015    -11.2536
    2007     9.42792    -57.1492    -12.2293
    2008     9.36018    -56.8568    -11.2754
    2009     9.74475    -57.3649     -12.046
    2010     9.77819    -57.2048    -13.0325
    2011     9.50766    -57.0833    -12.0775
    2012     9.65533    -57.3524    -13.0293
    2013     9.03855    -58.0408    -13.4109
    2014      8.1624     -57.835     -12.975
    2015     8.15048    -58.3085    -12.0943
    2016     8.31369    -57.4797    -11.5591
    2017     8.24935    -56.9792    -12.4225
    2018      8.7576    -56.4486    -11.7442
    2019     9.18771    -57.3445    -11.6329
    2020     9.37702    -57.2982    -10.6521
    2021     10.1587    -57.7423    -10.2141
    2022     10.6422    -58.3011    -9.54035
    2023     11.3055    -57.6759     -9.9517
    2024     11.2387    -57.1808     -10.818
    2025     10.4183    -56.6127    -10.8834
    2026     10.2197    -57.0855    -11.7419
    2027     9.55831    -56.7042    -12.3877
    2028      8.8603    -57.2505    -11.9248
    2029     8.70559    -57.4151     -12.899
    2030     9.25449    -57.1083    -12.1214
    2031     8.53574    -56.4272    -11.9821
    2032     8.40785     -55.605    -12.5368
    2033      8.6245    -55.4084     -13.493
    2034     7.68548    -55.2874    -13.1711
    2035     8.37866    -55.7933    -12.6577
    2036     8.40007    -55.8466    -11.6593
    2037     8.27033    -56.6457    -11.0724
    2038     7.92258     -57.443    -11.5658
    2039     8.24554    -58.0193    -10.8151
    2040     8.90921    -58.6743    -10.4538
    2041     8.27375     -58.242    -11.0936
    2042      8.5574     -57.681    -11.8713
    2043     8.74461     -57.435    -10.9203
    2044     9.42104    -57.2233    -10.2149
    2045     9.89988    -57.6364    -9.44024
    2046     10.2493    -56.7659    -9.78699
    2047     10.1942    -56.8748    -8.79445
    2048     9.90234     -56.858    -9.75076
    2049     9.36072     -57.007    -8.92344
    2050     9.35262    -57.2402    -7.95103
    2051     8.40075    -56.9784    -8.11049
    2052     8.92596    -57.4511    -8.81805
    2053     9.13443    -56.4851    -8.66526
    2054     8.83179    -57.3879    -8.35972
    2055     8.64325    -58.3033    -8.71535
    2056     9.51765    -57.9942    -8.34141
    2057     9.14347    -57.3075    -8.96467
    2058     9.34058     -56.617    -9.66062
    2059     9.10179    -56.2673    -8.75471
    2060     9.33101    -57.2395    -8.70821
    2061     10.2853    -56.9418    -8.68046
    2062     9.83876      -57.28    -7.85205
    2063     9.64002    -57.3304    -6.87329
    2064     8.95996    -56.8896    -7.45915
    2065     9.76918     -56.343     -7.2437
    2066     8.76942    -56.3428    -7.26535
    2067     9.74877    -56.2786    -7.45705
    2068     10.0388    -57.1734    -7.79662
    2069     9.20692    -57.3795    -7.28135
    2070       9.588    -58.2967    -7.39761
    2071     9.09476    -58.0558    -8.23347
    2072     9.24567    -58.2599    -9.20072
    2073     9.19191    -58.2056    -8.20364
    2074     8.70023    -57.5905    -7.58722
    2075      8.5952    -57.1429    -6.69922
    2076     8.89008    -56.7736     -5.8179
    2077     9.03169    -56.7863    -6.80774
    2078     8.90964    -56.5381    -5.84676
    2079     9.66928    -56.2491    -5.26415
    2080     9.09646    -56.1619    -6.07918
    2081     9.74308    -56.9237    -6.03917
    2082     10.6706    -57.2815    -5.93168
    2083     11.1951    -56.5139    -5.56329
    2084     12.0996    -56.2916    -5.19928
    2085      11.274    -56.0729    -4.67911
    2086     10.7495    -55.2518    -4.90437
    2087     11.1008    -55.1262    -3.97657
    2088     11.5482    -55.3442     -3.1092
    2089     11.7915    -55.7888    -2.24715
    2090     11.7983    -55.7809    -3.24709
    2091     11.6438    -55.9171    -4.22566
    2092     12.4392    -55.8671    -3.62162
    2093      12.775    -55.8628     -2.6797
    2094     12.4676    -55.6787    -1.74611
    2095      12.732     -56.542    -2.17609
    2096     13.2904    -56.2322    -2.94565
    2097     12.5656    -55.7968    -2.41169
    2098     12.4484     -55.757      -3.404
    2099     12.3963    -55.8556    -4.39776
    2100     11.9977    -55.6558     -3.5027
    2101     12.7014    -56.0376    -4.10177
    2102     11.9683    -56.2293    -4.75431
    2103     12.0837    -56.4841    -5.71438
    2104     12.2964    -57.1551    -5.00409
    2105     12.0005    -57.8472    -4.34575
    2106     11.6491    -57.8493    -3.40954
    2107     11.7556    -58.1282    -2.45515
    2108     10.8141    -58.4639    -2.42694
    2109     11.4524    -59.2316    -2.37125
    2110     10.8516    -59.9991     -2.5949
    2111     11.3435    -59.2362    -3.01445
    2112     10.5715    -58.6148    -3.14819
    2113     10.3016    -57.8749    -2.53209
    2114      10.743     -57.456    -3.32567
    2115     10.7206    -57.4406    -2.32604
    2116     11.2533    -57.2115    -1.51136
    2117      11.462     -56.602    -2.27618
    2118     11.0332    -56.7061    -3.17353
    2119     10.8746    -55.7189    -3.19023
    2120     10.0768    -56.3204    -3.23116
    2121     10.8267    -55.9256    -3.76206
    2122     10.5458    -55.4898    -2.90696
    2123     10.0573    -55.0932    -2.12971
    2124     10.2304    -55.4054    -3.06385
    2125     10.9185    -55.3555    -3.78777
    2126     10.6125    -54.5261    -3.32041
    2127     10.8766    -55.2531    -2.68666
    2128     11.0735    -55.8831    -1.93541
    2129     10.7302    -56.3476    -2.75175
    2130     10.8163    -56.1694    -1.77154
    2131     11.2671    -56.8444    -1.18748
    2132     11.2551    -56.8539    -2.18736
    2133     11.6355    -56.0166    -2.58004
    2134      10.743    -55.9787    -3.02933
    2135     10.8097    -55.8713     -4.0213
    2136     10.6693    -55.7256    -3.04197
    2137     10.6011    -56.7204    -3.11836
    2138     10.5443    -56.7397    -4.11656
    2139     10.5711    -56.7573    -5.11604
    2140     11.2407    -56.5258    -5.82178
    2141     11.7037    -56.4825    -6.70708
    2142     11.6114    -55.5155    -6.94472
    2143     12.2825    -56.2567     -6.9259
    2144     12.5144    -55.9335     -6.0084
    2145     13.3832    -55.6778    -5.58447
    2146     13.5919     -54.701    -5.63239
    2147     13.6108    -54.7981     -4.6373
    2148     13.6074    -54.7272    -5.63477
    2149     13.5951    -55.0052    -4.67428
    2150     13.4487    -54.9872    -3.68522
    2151     12.7285    -54.7738    -3.02512
    2152     12.3358    -53.9901    -3.50648
    2153     12.6326    -53.0352    -3.49586
    2154     12.3774    -53.7793    -4.11333
    2155     11.8093    -54.0604    -3.33989
    2156     12.7945    -54.1442     -3.4892
    2157     13.0625     -55.045    -3.14759
    2158     13.5053    -54.2372    -3.53672
    2159     13.4705    -54.2527      -4.536
    2160     13.4712    -54.2558      -3.536
    2161       13.77    -54.3679    -4.48372
    2162     14.0737    -53.4261    -4.34011
    2163     15.0488    -53.2045    -4.35102
    2164     14.2722    -52.7182    -3.95059
    2165     14.5775    -52.0789    -4.65634
    2166     13.9531    -51.3531    -4.36751
    2167     13.8793    -50.8835    -5.24732
    2168     12.9759     -50.473    -5.37095
    2169     13.4256    -50.4561    -6.26396
    2170     13.8873    -49.9335    -5.54722
    2171     13.7858    -49.9858    -6.54067
    2172     13.5145     -50.157    -7.48783
    2173     12.7236    -50.2635    -6.88514
    2174     12.7044    -50.8076    -7.72391
    2175     11.8472    -50.2956    -7.66826
    2176      11.128    -49.6697    -7.36666
    2177     10.4085    -49.9234    -6.72019
    2178     9.89283    -49.8328    -5.86824
    2179      10.371    -50.4292    -5.22355
    2180     10.8503    -50.6128    -6.08177
    2181     10.6629    -50.9844    -6.99105
    2182      10.502    -50.1698    -6.43388
    2183     11.1999    -49.9739    -7.12281
    2184     11.1121    -49.8899    -8.11541
    2185     11.0472    -50.0236    -9.10431
    2186     10.4712    -49.6402    -8.38235
    2187     10.7556    -49.3129    -7.48126
    2188     11.3339    -50.1138    -7.63668
    2189     11.8527    -50.0899    -8.49125
    2190     11.6705    -49.1768    -8.12638
    2191     11.2322    -48.5015    -7.53318
    2192     11.0903    -48.0661    -6.64423
    2193     11.7209    -47.2946    -6.72895
    2194     11.4896    -47.2776    -7.70168
    2195     11.4766    -47.3099    -6.70228
    2196     10.5314    -47.0053    -6.81997
    2197     10.2813     -46.903    -5.85718
    2198     9.29963    -47.0401     -5.9897
    2199     8.79683    -47.2499    -5.15116
    2200     8.92495    -47.1114    -4.16913
    2201     9.21872    -47.2362    -3.22145
    2202     8.54255    -47.5623    -2.56081
    2203     8.94204    -47.3576    -3.45439
    2204     8.39147    -47.0652    -2.67246
    2205     7.74284    -46.3525    -2.40546
    2206     7.54931    -46.6416    -3.34298
    2207     7.30493    -45.6817    -3.48037
    2208     7.46248    -46.2578     -2.6783
    2209     6.81385    -46.8822    -3.11357
    2210     6.94702    -45.9912    -2.67939
    2211      7.1461    -45.8782    -1.70595
    2212     6.64341     -45.059     -1.4297
    2213     7.28906    -44.3195    -1.62013
    2214     7.45059    -44.0463    -2.56841
    2215     7.38867     -44.819    -3.20018
    2216     6.65627    -44.6929    -2.53108
    2217     5.95078    -44.7908    -3.23301
    2218     5.44353    -45.3098    -2.54497
    2219     5.85552    -45.3327    -3.45587
    2220     6.70724    -44.8094    -3.42835
    2221     6.73417    -45.6523    -3.96577
    2222     6.83718    -45.5161    -2.98046
    2223      7.1017     -45.177    -3.88325
    2224     7.93306    -45.6571    -3.60345
    2225     7.25321    -45.4254    -4.29923
    2226      7.4159    -45.3053    -5.27857
    2227     8.37337    -45.5939    -5.27623
    2228     7.67339    -44.8913    -5.14807
    2229     6.73252    -45.1672    -4.95151
    2230     6.78101    -45.1202    -3.95379
    2231     6.65207    -44.8287    -3.00596
    2232      7.2612    -44.8409    -3.79894
    2233     8.12679    -44.4731    -4.13875
    2234     8.12664    -43.7739    -3.42385
    2235      8.8303    -43.1127    -3.16373
    2236     9.71712    -42.8046    -3.50815
    2237     8.76862    -42.4945    -3.57292
    2238     8.47862    -42.1221    -2.69132
