# STEP: 				 T: 				 MU: 				 SIGMA: 		  ENERGY: 		 ENERGY_BEST: 		 ERROR:
    1687       0.0125824        0.847192        0.648575       -0.428376       -0.445455      0.00135764
    1688       0.0125446        0.846198        0.647724       -0.427594       -0.445455      0.00133201
    1689        0.012507        0.849239        0.650019       -0.425341       -0.445455      0.00128441
    1690       0.0124695        0.851864        0.650776       -0.424453       -0.445455      0.00129214
    1691        0.012432        0.857231        0.649687       -0.419895       -0.445455      0.00139311
    1692       0.0123948        0.853139        0.650807       -0.423059       -0.445455      0.00126605
    1693       0.0123576        0.847056        0.650987       -0.426711       -0.445455      0.00124979
    1694       0.0123205        0.847056        0.650987       -0.426711       -0.445455      0.00141438
    1695       0.0122835        0.841333        0.649936       -0.428581       -0.445455      0.00119035
    1696       0.0122467        0.838144        0.649338       -0.428675       -0.445455       0.0012422
    1697       0.0122099         0.84279        0.648847       -0.427024       -0.445455      0.00125903
    1698       0.0121733        0.847854        0.647764       -0.426588       -0.445455      0.00126352
    1699       0.0121368        0.849449        0.645681       -0.427147       -0.445455      0.00125224
    1700       0.0121004        0.847981        0.647968       -0.428047       -0.445455      0.00119862
    1701       0.0120641        0.847981        0.647968       -0.428047       -0.445455      0.00123876
    1702       0.0120279        0.850127        0.648885       -0.425292       -0.445455      0.00122501
    1703       0.0119918        0.845536        0.650261       -0.426725       -0.445455       0.0011547
    1704       0.0119558        0.849638         0.65281       -0.425195       -0.445455      0.00139157
    1705         0.01192        0.849638         0.65281       -0.425195       -0.445455      0.00134939
    1706       0.0118842        0.848235        0.651446       -0.423136       -0.445455      0.00138515
    1707       0.0118486        0.846797        0.654084       -0.425501       -0.445455      0.00124764
    1708        0.011813        0.849029        0.655362       -0.419797       -0.445455      0.00138775
    1709       0.0117776        0.849452        0.656561       -0.418882       -0.445455      0.00143464
    1710       0.0117422        0.854528        0.658998       -0.417121       -0.445455      0.00146466
    1711        0.011707         0.85169        0.661879       -0.415067       -0.445455      0.00148884
    1712       0.0116719         0.84977         0.66327       -0.415605       -0.445455      0.00154833
    1713       0.0116369        0.844918         0.66255       -0.417276       -0.445455      0.00151649
    1714        0.011602        0.849804        0.664381       -0.415871       -0.445455      0.00151009
    1715       0.0115672        0.847236         0.66346       -0.417052       -0.445455      0.00145551
    1716       0.0115325        0.852249        0.663337       -0.415447       -0.445455      0.00152177
    1717       0.0114979        0.854371        0.660579       -0.417297       -0.445455      0.00145389
    1718       0.0114634        0.856452        0.660094       -0.415939       -0.445455      0.00147653
    1719        0.011429        0.854004        0.657997       -0.419915       -0.445455      0.00143313
    1720       0.0113947        0.855263        0.660826       -0.415167       -0.445455      0.00146753
    1721       0.0113605        0.857065        0.659269       -0.416436       -0.445455      0.00151674
    1722       0.0113264        0.853219        0.660164       -0.418085       -0.445455      0.00149148
    1723       0.0112924        0.857984        0.661736       -0.415217       -0.445455      0.00148355
    1724       0.0112586        0.857397        0.662732       -0.415059       -0.445455      0.00150306
    1725       0.0112248        0.854958        0.664441       -0.416287       -0.445455      0.00149123
    1726       0.0111911        0.854958        0.664441       -0.416287       -0.445455       0.0015071
    1727       0.0111575        0.854958        0.664441       -0.416287       -0.445455      0.00154766
    1728       0.0111241        0.849615        0.666692       -0.410691       -0.445455       0.0015227
    1729       0.0110907        0.854747        0.665514       -0.413256       -0.445455      0.00150588
    1730       0.0110574        0.858603        0.666401       -0.409926       -0.445455      0.00154054
    1731       0.0110242        0.860296        0.665478       -0.409049       -0.445455      0.00154098
    1732       0.0109912        0.856132        0.666704       -0.410587       -0.445455      0.00154732
    1733       0.0109582        0.860947        0.665908       -0.408076       -0.445455      0.00167017
    1734       0.0109253        0.865593        0.664999        -0.40384       -0.445455      0.00176818
    1735       0.0108926        0.869713        0.666758       -0.400171       -0.445455      0.00173495
    1736       0.0108599        0.872112        0.664759       -0.405256       -0.445455      0.00159162
    1737       0.0108273        0.876414        0.667449       -0.399367       -0.445455      0.00166932
    1738       0.0107948         0.87243        0.668229       -0.399144       -0.445455      0.00174469
    1739       0.0107624         0.86805         0.67064       -0.401311       -0.445455      0.00162505
    1740       0.0107301          0.8682         0.67106       -0.399852       -0.445455      0.00170092
    1741        0.010698          0.8682         0.67106       -0.399852       -0.445455      0.00176791
    1742       0.0106659        0.870184        0.669159       -0.397576       -0.445455      0.00171305
    1743       0.0106339        0.870662        0.668422        -0.40001       -0.445455      0.00168472
    1744        0.010602        0.865806         0.66784       -0.402424       -0.445455      0.00168847
    1745       0.0105702        0.870357        0.668765       -0.398494       -0.445455       0.0016699
    1746       0.0105384        0.866149        0.666521       -0.405788       -0.445455        0.001515
    1747       0.0105068        0.862625        0.668916       -0.405229       -0.445455      0.00154929
    1748       0.0104753        0.862625        0.668916       -0.405229       -0.445455      0.00167223
